latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp
-7.607,24.38,350.6,1,1,2017-05-07,12:00,A,95,6.0NRT,302.7,52.7
-7.707,23.611,323.4,1,1,2017-05-07,12:00,A,67,6.0NRT,293.8,16.4
-8.793,15.303,308.2,3.7,1.8,2017-05-07,12:00,A,54,6.0NRT,286.5,30.1
-7.536,24.746,330.5,1,1,2017-05-07,12:00,A,83,6.0NRT,302.6,19.3
-7.537,24.737,322.9,1,1,2017-05-07,12:00,A,53,6.0NRT,303.8,9.8
-7.561,24.575,322.6,1,1,2017-05-07,12:00,A,63,6.0NRT,296.2,12.8
-7.403,25.598,323.1,1,1,2017-05-07,12:00,A,55,6.0NRT,298.5,11.3
-7.557,24.538,324.6,1,1,2017-05-07,12:00,A,64,6.0NRT,303.1,12.3
-7.394,25.597,323.9,1,1,2017-05-07,12:00,A,52,6.0NRT,301.3,12.1
-7.606,24.132,315.6,1,1,2017-05-07,12:00,A,41,6.0NRT,294.3,8.4
-7.797,22.71,317.7,1.1,1,2017-05-07,12:00,A,72,6.0NRT,296.6,11.5
-7.382,25.426,318.8,1,1,2017-05-07,12:00,A,48,6.0NRT,300.7,11.1
-7.157,26.759,317,1.2,1.1,2017-05-07,12:00,A,62,6.0NRT,298.1,9.9
-7.843,21.969,329.9,1.2,1.1,2017-05-07,12:00,A,85,6.0NRT,295.3,29.5
-7.844,21.959,316.4,1.2,1.1,2017-05-07,12:00,A,68,6.0NRT,292.7,11.8
-7.371,25.179,326.9,1,1,2017-05-07,12:00,A,80,6.0NRT,299.3,17
-7.373,25.17,324.7,1,1,2017-05-07,12:00,A,78,6.0NRT,299.6,14.5
-7.303,25.586,324,1,1,2017-05-07,12:00,A,49,6.0NRT,301,14.6
-7.304,25.577,330.1,1,1,2017-05-07,12:00,A,76,6.0NRT,301.3,22.9
-7.364,25.169,343.9,1,1,2017-05-07,12:00,A,92,6.0NRT,299.1,42.8
-7.43,24.715,371,1,1,2017-05-07,12:00,A,94,6.0NRT,296.4,110.4
-7.431,24.706,341.4,1,1,2017-05-07,12:00,A,89,6.0NRT,303.1,35.7
-7.296,25.579,317.4,1,1,2017-05-07,12:00,A,49,6.0NRT,300,8.1
-7.422,24.708,315.5,1,1,2017-05-07,12:00,A,49,6.0NRT,297.8,4.7
-6.839,28.55,312.3,1.5,1.2,2017-05-07,12:00,A,61,6.0NRT,295.9,11.2
-7.404,24.705,357.5,1,1,2017-05-07,12:00,A,98,6.0NRT,300.5,71.7
-7.405,24.696,380.9,1,1,2017-05-07,12:00,A,100,6.0NRT,304.1,149.7
-7.459,24.19,341.3,1,1,2017-05-07,12:00,A,91,6.0NRT,302,36.8
-8.283,17.843,304.2,2.3,1.5,2017-05-07,12:00,A,45,6.0NRT,280.8,8.9
-8.286,17.837,304.7,2.3,1.5,2017-05-07,12:00,A,31,6.0NRT,281.3,9.5
-7.301,24.776,318.5,1,1,2017-05-07,12:00,A,36,6.0NRT,300.4,8
-7.257,25.02,341.5,1,1,2017-05-07,12:00,A,91,6.0NRT,305,36.2
-7.258,25.01,325.3,1,1,2017-05-07,12:00,A,72,6.0NRT,300.3,14.1
-7.328,24.266,321.5,1,1,2017-05-07,12:00,A,33,6.0NRT,297.4,12.7
-6.869,27.25,318.9,1.3,1.1,2017-05-07,12:00,A,62,6.0NRT,294.4,12.4
-7.271,24.541,335.2,1,1,2017-05-07,12:00,A,87,6.0NRT,295.8,30.7
-7.272,24.532,326.8,1,1,2017-05-07,12:00,A,63,6.0NRT,297.4,19.7
-7.104,25.443,319,1,1,2017-05-07,12:00,A,55,6.0NRT,289.1,11.9
-7.105,25.434,364.8,1,1,2017-05-07,12:00,A,94,6.0NRT,294.4,99
-7.107,25.424,334.1,1,1,2017-05-07,12:00,A,86,6.0NRT,292.1,28.9
-7.227,24.593,323,1,1,2017-05-07,12:00,A,47,6.0NRT,298,13.1
-7.258,24.378,321.9,1,1,2017-05-07,12:00,A,56,6.0NRT,291.9,13.3
-7.259,24.369,320.8,1,1,2017-05-07,12:00,A,68,6.0NRT,292.9,11.6
-7.011,25.884,350.5,1.1,1,2017-05-07,12:00,A,95,6.0NRT,297.8,62.3
-6.797,27.188,315.5,1.3,1.1,2017-05-07,12:00,A,58,6.0NRT,296.4,7.7
-8.344,15.621,316.7,3.4,1.7,2017-05-07,12:00,A,75,6.0NRT,289.8,58.5
-8.349,15.614,316.8,3.4,1.7,2017-05-07,12:00,A,75,6.0NRT,290.5,60.3
-8.33,15.516,311.6,3.5,1.8,2017-05-07,12:00,A,66,6.0NRT,290.4,39.9
-7.081,24.768,332.6,1,1,2017-05-07,12:00,A,85,6.0NRT,300.6,22.8
-7.083,24.759,326.2,1,1,2017-05-07,12:00,A,50,6.0NRT,305.4,15
-6.415,29.134,310.2,1.7,1.3,2017-05-07,12:00,A,50,6.0NRT,293.9,13.4
-7.048,24.874,327.8,1,1,2017-05-07,12:00,A,80,6.0NRT,299.8,17.8
-7.049,24.865,327.4,1,1,2017-05-07,12:00,A,77,6.0NRT,298.4,17.6
-8.321,15.51,309.2,3.5,1.8,2017-05-07,12:00,A,32,6.0NRT,289,26.1
-6.701,26.801,312.6,1.2,1.1,2017-05-07,12:00,A,31,6.0NRT,294.7,5.9
-6.339,29.038,327.1,1.7,1.3,2017-05-07,12:00,A,79,6.0NRT,299.5,36.7
-7.196,23.258,332,1,1,2017-05-07,12:00,A,85,6.0NRT,298.5,26
-6.327,29.036,324.7,1.7,1.3,2017-05-07,12:00,A,80,6.0NRT,299.1,32.2
-7.205,23.06,312.1,1,1,2017-05-07,12:00,A,43,6.0NRT,296.2,5.6
-6.33,29.029,328,1.7,1.3,2017-05-07,12:00,A,82,6.0NRT,299.4,38.3
-6.657,26.809,310.4,1.2,1.1,2017-05-07,12:00,A,12,6.0NRT,293,4.9
-7.937,17.618,318.1,2.4,1.5,2017-05-07,12:00,A,65,6.0NRT,281.4,41.9
-6.391,28.393,313.9,1.5,1.2,2017-05-07,12:00,A,64,6.0NRT,296.5,11.2
10.177,-14.086,315.2,4.1,1.9,2017-05-07,13:45,A,7,6.0NRT,288.6,35.3
10.194,-14.09,328.7,4.1,1.9,2017-05-07,13:45,A,69,6.0NRT,289.8,139.9
10.693,-12.621,325.4,3.1,1.7,2017-05-07,13:45,A,73,6.0NRT,288.1,73.8
10.694,-12.977,356.3,3.3,1.7,2017-05-07,13:45,A,98,6.0NRT,290.7,362.3
10.689,-13.006,328.1,3.3,1.7,2017-05-07,13:45,A,78,6.0NRT,290.1,83.3
10.704,-13.008,346.1,3.3,1.7,2017-05-07,13:45,A,92,6.0NRT,289.4,246
10.474,-14.349,322.3,4.2,1.9,2017-05-07,13:45,A,61,6.0NRT,292.3,79.8
10.467,-14.387,325.9,4.3,1.9,2017-05-07,13:45,A,76,6.0NRT,293.1,106.3
10.969,-11.317,321.9,2.4,1.5,2017-05-07,13:45,A,41,6.0NRT,286.8,38.5
10.644,-13.158,319,3.4,1.7,2017-05-07,13:45,A,61,6.0NRT,289.6,39.1
10.696,-12.954,321.8,3.3,1.7,2017-05-07,13:45,A,50,6.0NRT,290.2,42.5
10.691,-12.983,357.2,3.3,1.7,2017-05-07,13:45,A,98,6.0NRT,291,379.9
10.706,-12.986,328.5,3.3,1.7,2017-05-07,13:45,A,77,6.0NRT,290.3,86.7
10.701,-13.015,340.5,3.3,1.7,2017-05-07,13:45,A,89,6.0NRT,289.3,188.3
10.461,-14.354,325.8,4.2,1.9,2017-05-07,13:45,A,75,6.0NRT,292.7,113.8
10.454,-14.392,320.9,4.3,1.9,2017-05-07,13:45,A,54,6.0NRT,293,64.6
10.697,-14.021,325.2,3.9,1.8,2017-05-07,13:45,A,73,6.0NRT,288,88.5
10.678,-14.13,321.9,4,1.9,2017-05-07,13:45,A,41,6.0NRT,288.7,57.5
10.671,-14.167,326.2,4.1,1.9,2017-05-07,13:45,A,74,6.0NRT,289.6,98.5
10.701,-14.097,352.4,4,1.9,2017-05-07,13:45,A,96,6.0NRT,288.5,400
10.694,-14.132,416.4,4,1.9,2017-05-07,13:45,A,94,6.0NRT,292.2,2642.2
10.688,-14.168,331.5,4.1,1.9,2017-05-07,13:45,A,72,6.0NRT,286,138.4
11.595,-8.749,327.4,1.5,1.2,2017-05-07,13:45,A,0,6.0NRT,303.3,14.6
10.703,-14.029,327.7,3.9,1.8,2017-05-07,13:45,A,73,6.0NRT,288.1,100.1
10.683,-14.138,335.6,4,1.9,2017-05-07,13:45,A,79,6.0NRT,289.1,177.5
10.676,-14.175,331.4,4.1,1.9,2017-05-07,13:45,A,75,6.0NRT,289.1,138.7
10.706,-14.105,385.4,4,1.9,2017-05-07,13:45,A,100,6.0NRT,290.7,1208.7
10.7,-14.14,413,4,1.9,2017-05-07,13:45,A,87,6.0NRT,292.2,2450.9
10.716,-14.143,328.2,4,1.9,2017-05-07,13:45,A,64,6.0NRT,289.4,102.1
10.768,-14.043,326.7,3.9,1.8,2017-05-07,13:45,A,50,6.0NRT,291.4,72.6
10.813,-13.977,347.9,3.9,1.8,2017-05-07,13:45,A,93,6.0NRT,290.7,312
10.77,-14.229,321.3,4.1,1.9,2017-05-07,13:45,A,63,6.0NRT,290.1,63
10.773,-14.048,325.3,3.9,1.8,2017-05-07,13:45,A,50,6.0NRT,291.4,64.4
10.819,-13.983,346.9,3.9,1.8,2017-05-07,13:45,A,92,6.0NRT,290.6,299.1
10.87,-13.886,325.2,3.8,1.8,2017-05-07,13:45,A,70,6.0NRT,289.7,75.2
10.861,-13.892,326.4,3.8,1.8,2017-05-07,13:45,A,72,6.0NRT,289.9,85.6
11.857,-8.4,330.1,1.4,1.2,2017-05-07,13:45,A,65,6.0NRT,305.3,14.1
10.942,-13.906,332.5,3.8,1.8,2017-05-07,13:45,A,80,6.0NRT,291.7,134.4
10.936,-13.941,334.3,3.8,1.8,2017-05-07,13:45,A,82,6.0NRT,291.6,151.3
10.996,-13.881,322.3,3.8,1.8,2017-05-07,13:45,A,63,6.0NRT,291.7,45.5
10.948,-13.912,328.6,3.8,1.8,2017-05-07,13:45,A,76,6.0NRT,291.6,93.8
10.942,-13.947,327.6,3.8,1.8,2017-05-07,13:45,A,74,6.0NRT,291.5,85.1
10.987,-13.884,324,3.8,1.8,2017-05-07,13:45,A,67,6.0NRT,292.1,59.7
10.838,-14.693,317.5,4.4,1.9,2017-05-07,13:45,A,0,6.0NRT,292.4,64.9
11.051,-13.896,326.7,3.8,1.8,2017-05-07,13:45,A,71,6.0NRT,294.4,69.6
11.045,-13.931,330.5,3.8,1.8,2017-05-07,13:45,A,78,6.0NRT,293.2,105
11.032,-14.296,321.3,4.1,1.9,2017-05-07,13:45,A,61,6.0NRT,292.4,51.2
11.025,-14.333,329.7,4.1,1.9,2017-05-07,13:45,A,77,6.0NRT,292.7,124.7
11.042,-13.902,327.5,3.8,1.8,2017-05-07,13:45,A,74,6.0NRT,293.7,76.2
11.036,-13.937,325.5,3.8,1.8,2017-05-07,13:45,A,70,6.0NRT,292.3,62.9
11.233,-13.209,331.3,3.3,1.7,2017-05-07,13:45,A,78,6.0NRT,292.8,97.3
11.036,-14.305,325.8,4.1,1.9,2017-05-07,13:45,A,71,6.0NRT,292.6,87.8
11.03,-14.342,325.1,4.1,1.9,2017-05-07,13:45,A,70,6.0NRT,292.9,82.8
11.135,-13.849,327.5,3.8,1.8,2017-05-07,13:45,A,73,6.0NRT,295.5,65
11.918,-9.381,331.7,1.6,1.3,2017-05-07,13:45,A,57,6.0NRT,307,23.7
11.004,-14.773,318.3,4.4,1.9,2017-05-07,13:45,A,0,6.0NRT,293.1,61.2
11.142,-13.854,324,3.8,1.8,2017-05-07,13:45,A,63,6.0NRT,294.9,41.7
11.341,-13.204,329.5,3.3,1.7,2017-05-07,13:45,A,75,6.0NRT,292.7,81.2
11.335,-13.235,334.5,3.3,1.7,2017-05-07,13:45,A,82,6.0NRT,293.6,118.3
11.237,-13.978,343.9,3.8,1.8,2017-05-07,13:45,A,90,6.0NRT,294.6,244.8
11.231,-14.012,339.3,3.8,1.8,2017-05-07,13:45,A,87,6.0NRT,294.2,191.1
11.269,-13.984,324.2,3.8,1.8,2017-05-07,13:45,A,67,6.0NRT,295.4,48
11.227,-13.983,350.1,3.8,1.8,2017-05-07,13:45,A,94,6.0NRT,295.3,330.7
11.221,-14.018,328.1,3.8,1.8,2017-05-07,13:45,A,73,6.0NRT,294.2,79.9
11.13,-14.891,325.8,4.5,2,2017-05-07,13:45,A,66,6.0NRT,294.2,132.4
11.314,-13.965,325.7,3.8,1.8,2017-05-07,13:45,A,61,6.0NRT,295.5,51.1
11.308,-13.998,325.8,3.8,1.8,2017-05-07,13:45,A,69,6.0NRT,296.4,55.7
11.318,-14.036,331.7,3.8,1.8,2017-05-07,13:45,A,78,6.0NRT,295.2,109.5
11.312,-14.072,342.9,3.9,1.8,2017-05-07,13:45,A,89,6.0NRT,295.3,235.2
11.329,-14.074,325.1,3.9,1.8,2017-05-07,13:45,A,67,6.0NRT,294.6,55.2
11.363,-13.974,337.8,3.8,1.8,2017-05-07,13:45,A,85,6.0NRT,295.9,166.7
11.305,-13.968,328.4,3.8,1.8,2017-05-07,13:45,A,72,6.0NRT,295.8,74.6
11.131,-14.896,327.5,4.5,2,2017-05-07,13:45,A,62,6.0NRT,294.2,149.7
11.325,-14.042,337,3.8,1.8,2017-05-07,13:45,A,84,6.0NRT,295.1,161.9
11.318,-14.077,341.2,3.9,1.8,2017-05-07,13:45,A,88,6.0NRT,295.2,213.7
11.369,-13.98,340.7,3.8,1.8,2017-05-07,13:45,A,87,6.0NRT,295.6,203
11.426,-13.85,337.3,3.7,1.8,2017-05-07,13:45,A,84,6.0NRT,296.7,148
11.42,-13.884,330.2,3.7,1.8,2017-05-07,13:45,A,75,6.0NRT,296.3,84.4
11.919,-11.069,331.6,2.2,1.4,2017-05-07,13:45,A,75,6.0NRT,302.2,38.2
11.442,-13.854,398.5,3.7,1.8,2017-05-07,13:45,A,100,6.0NRT,298,1519.6
11.436,-13.888,347.1,3.7,1.8,2017-05-07,13:45,A,92,6.0NRT,292.8,266.6
11.434,-13.991,324.9,3.8,1.8,2017-05-07,13:45,A,57,6.0NRT,296.3,50.5
12.304,-8.824,337.7,1.5,1.2,2017-05-07,13:45,A,78,6.0NRT,307.6,32.3
11.456,-13.961,327.6,3.8,1.8,2017-05-07,13:45,A,24,6.0NRT,296,57.9
11.45,-13.994,386.3,3.8,1.8,2017-05-07,13:45,A,100,6.0NRT,297,1136.7
11.444,-14.029,327.4,3.8,1.8,2017-05-07,13:45,A,47,6.0NRT,295.5,62.4
12.308,-8.831,329.2,1.5,1.2,2017-05-07,13:45,A,38,6.0NRT,303.8,11.3
11.44,-13.826,340.7,3.7,1.8,2017-05-07,13:45,A,87,6.0NRT,296,180.7
11.434,-13.859,399,3.7,1.8,2017-05-07,13:45,A,100,6.0NRT,298.3,1537.7
11.428,-13.893,328.8,3.7,1.8,2017-05-07,13:45,A,58,6.0NRT,293.1,68.9
11.45,-13.862,334.9,3.7,1.8,2017-05-07,13:45,A,81,6.0NRT,295.8,127.5
11.448,-13.966,349.3,3.8,1.8,2017-05-07,13:45,A,93,6.0NRT,296.7,302.1
11.442,-13.999,379.6,3.8,1.8,2017-05-07,13:45,A,100,6.0NRT,297.5,938.7
11.386,-14.394,330.1,4.1,1.9,2017-05-07,13:45,A,74,6.0NRT,296.7,109.8
11.383,-14.508,336,4.2,1.9,2017-05-07,13:45,A,82,6.0NRT,295.7,191.2
11.49,-14.009,369.6,3.8,1.8,2017-05-07,13:45,A,100,6.0NRT,296.1,677.2
11.484,-14.043,345.1,3.8,1.8,2017-05-07,13:45,A,90,6.0NRT,295.2,249.4
11.477,-14.079,331.4,3.8,1.8,2017-05-07,13:45,A,76,6.0NRT,294.9,102.5
11.386,-14.587,343.1,4.2,1.9,2017-05-07,13:45,A,89,6.0NRT,295.9,292.9
11.379,-14.625,343.4,4.3,1.9,2017-05-07,13:45,A,89,6.0NRT,295.9,303.5
11.506,-14.013,328.1,3.8,1.8,2017-05-07,13:45,A,63,6.0NRT,295.6,68.8
11.5,-14.047,325.9,3.8,1.8,2017-05-07,13:45,A,60,6.0NRT,294.4,57.2
11.481,-14.152,324.2,3.9,1.8,2017-05-07,13:45,A,43,6.0NRT,295.6,46.4
12.037,-10.996,333.8,2.2,1.4,2017-05-07,13:45,A,77,6.0NRT,302.1,47.7
12.033,-11.016,328.2,2.2,1.4,2017-05-07,13:45,A,61,6.0NRT,302.6,25.7
11.51,-14.086,333.1,3.8,1.8,2017-05-07,13:45,A,79,6.0NRT,295.1,123.5
11.504,-14.12,328.2,3.9,1.8,2017-05-07,13:45,A,62,6.0NRT,295.2,78.7
11.372,-14.589,338.9,4.2,1.9,2017-05-07,13:45,A,85,6.0NRT,297.4,232
11.365,-14.627,328.2,4.3,1.9,2017-05-07,13:45,A,69,6.0NRT,296.2,115.9
12.036,-11.001,341.4,2.2,1.4,2017-05-07,13:45,A,86,6.0NRT,302,83.3
11.496,-14.016,377.2,3.8,1.8,2017-05-07,13:45,A,100,6.0NRT,296.1,869.6
11.49,-14.05,336.9,3.8,1.8,2017-05-07,13:45,A,83,6.0NRT,294,158
11.483,-14.085,332.1,3.8,1.8,2017-05-07,13:45,A,76,6.0NRT,293.6,113.8
11.477,-14.12,322.7,3.9,1.8,2017-05-07,13:45,A,46,6.0NRT,295.5,39
11.389,-14.592,327.4,4.2,1.9,2017-05-07,13:45,A,68,6.0NRT,295.4,105.4
11.382,-14.63,325.4,4.3,1.9,2017-05-07,13:45,A,62,6.0NRT,295.6,91.1
11.5,-14.088,337.3,3.8,1.8,2017-05-07,13:45,A,83,6.0NRT,295.2,167.4
11.493,-14.123,326.8,3.9,1.8,2017-05-07,13:45,A,66,6.0NRT,295.1,68.6
11.88,-12.306,336.3,2.8,1.6,2017-05-07,13:45,A,81,6.0NRT,300.4,108.5
11.466,-14.646,326.5,4.3,1.9,2017-05-07,13:45,A,65,6.0NRT,295.8,110.4
11.902,-12.262,336.6,2.7,1.6,2017-05-07,13:45,A,82,6.0NRT,298,102.4
11.898,-12.283,340.6,2.8,1.6,2017-05-07,13:45,A,86,6.0NRT,299.2,134.1
11.605,-13.966,336.2,3.8,1.8,2017-05-07,13:45,A,82,6.0NRT,299.2,142.5
11.883,-12.314,329.9,2.8,1.6,2017-05-07,13:45,A,72,6.0NRT,300.3,68.8
11.453,-14.651,325.6,4.3,1.9,2017-05-07,13:45,A,60,6.0NRT,295.9,99.7
11.906,-12.268,343.7,2.7,1.6,2017-05-07,13:45,A,89,6.0NRT,297.3,153.7
11.902,-12.29,329.1,2.8,1.6,2017-05-07,13:45,A,70,6.0NRT,299.9,60.6
11.613,-13.975,331.8,3.8,1.8,2017-05-07,13:45,A,75,6.0NRT,299,99.7
12.386,-9.62,347.6,1.7,1.3,2017-05-07,13:45,A,91,6.0NRT,310.6,70.6
12.383,-9.635,376.2,1.7,1.3,2017-05-07,13:45,A,100,6.0NRT,311.7,247.5
12.397,-9.622,349.2,1.7,1.3,2017-05-07,13:45,A,92,6.0NRT,310.3,79.5
12.395,-9.637,377.5,1.7,1.3,2017-05-07,13:45,A,100,6.0NRT,312.1,259.1
11.708,-13.72,341.7,3.6,1.8,2017-05-07,13:45,A,87,6.0NRT,299.2,185
11.707,-14.1,326.9,3.8,1.8,2017-05-07,13:45,A,65,6.0NRT,299.5,55.4
11.723,-13.693,326.1,3.6,1.8,2017-05-07,13:45,A,58,6.0NRT,299.4,45.4
11.717,-13.726,335.5,3.6,1.8,2017-05-07,13:45,A,80,6.0NRT,299.3,122.5
12.617,-8.766,331.4,1.4,1.2,2017-05-07,13:45,A,49,6.0NRT,309,12.9
11.697,-14.102,327.3,3.8,1.8,2017-05-07,13:45,A,64,6.0NRT,299.1,58.1
11.986,-12.58,324.9,2.9,1.6,2017-05-07,13:45,A,45,6.0NRT,297.5,39.8
11.778,-13.839,328.1,3.6,1.8,2017-05-07,13:45,A,66,6.0NRT,299.7,64.4
11.8,-13.81,329.5,3.6,1.8,2017-05-07,13:45,A,69,6.0NRT,299.2,74.5
11.672,-14.618,323.2,4.2,1.9,2017-05-07,13:45,A,28,6.0NRT,296.7,72
11.815,-13.787,324.3,3.6,1.8,2017-05-07,13:45,A,37,6.0NRT,298.6,35.7
11.809,-13.819,326.8,3.6,1.8,2017-05-07,13:45,A,59,6.0NRT,299.5,52.2
11.659,-14.623,324.1,4.2,1.9,2017-05-07,13:45,A,22,6.0NRT,296.6,74.5
11.652,-14.661,330.1,4.2,1.9,2017-05-07,13:45,A,61,6.0NRT,296.5,137.2
12.583,-9.542,335.3,1.6,1.3,2017-05-07,13:45,A,53,6.0NRT,310.9,28.9
11.836,-14.029,326.9,3.8,1.8,2017-05-07,13:45,A,58,6.0NRT,299.9,48
11.856,-14.104,344.6,3.8,1.8,2017-05-07,13:45,A,84,6.0NRT,300.8,231.1
11.847,-14.106,344.5,3.8,1.8,2017-05-07,13:45,A,89,6.0NRT,301.3,228.1
12.5,-10.816,328.5,2.1,1.4,2017-05-07,13:45,A,55,6.0NRT,304,25.3
13.771,-3.022,345.8,1.1,1,2017-05-07,13:45,A,88,6.0NRT,309,31.4
13.769,-3.032,357.9,1.1,1,2017-05-07,13:45,A,98,6.0NRT,312.2,62
13.792,-4.719,339.9,1,1,2017-05-07,13:45,A,76,6.0NRT,316.3,11.8
13.801,-4.72,358.4,1,1,2017-05-07,13:45,A,98,6.0NRT,317.9,50.6
13.798,-4.804,347.9,1,1,2017-05-07,13:45,A,90,6.0NRT,314.9,28.3
13.362,-10.475,338,1.9,1.3,2017-05-07,13:45,A,76,6.0NRT,310.7,37.4
14.32,-4.892,338.6,1,1,2017-05-07,13:45,A,53,6.0NRT,320,7.6
14.437,-4.124,349.5,1,1,2017-05-07,13:45,A,91,6.0NRT,324.1,27.5
14.497,-4.293,343.1,1,1,2017-05-07,13:45,A,84,6.0NRT,320.6,19.5
13.625,-10.295,352.2,1.8,1.3,2017-05-07,13:45,A,79,6.0NRT,313.9,99.9
13.619,-10.299,344.6,1.8,1.3,2017-05-07,13:45,A,63,6.0NRT,314.6,64.2
13.924,-9.443,340.8,1.5,1.2,2017-05-07,13:45,A,63,6.0NRT,318.1,26.3
14.697,-4.758,360.4,1,1,2017-05-07,13:45,A,100,6.0NRT,326.6,52.6
14.013,-9.669,344,1.6,1.2,2017-05-07,13:45,A,58,6.0NRT,310.8,55.5
14.817,-4.365,343.1,1,1,2017-05-07,13:45,A,49,6.0NRT,326.8,17.5
14.816,-4.375,345.7,1,1,2017-05-07,13:45,A,78,6.0NRT,324.5,22.8
14.826,-4.367,342.9,1,1,2017-05-07,13:45,A,69,6.0NRT,325.4,17.3
14.825,-4.376,342.1,1,1,2017-05-07,13:45,A,79,6.0NRT,321.8,16.8
14.894,-3.942,344.7,1,1,2017-05-07,13:45,A,86,6.0NRT,323.6,21.6
13.505,-12.838,333.7,2.8,1.6,2017-05-07,13:45,A,62,6.0NRT,308,57
15.072,-4.583,340.2,1,1,2017-05-07,13:45,A,71,6.0NRT,324.8,10.2
15.173,-4.186,340.8,1,1,2017-05-07,13:45,A,57,6.0NRT,325.8,13.9
5.888,6.296,312.6,3.9,1.8,2017-05-07,13:40,A,42,6.0NRT,283.1,54.2
5.892,6.29,313,3.9,1.8,2017-05-07,13:40,A,41,6.0NRT,283.9,56.7
5.219,-3.133,316.4,1,1,2017-05-07,13:40,A,55,6.0NRT,290.7,9
-5.272,18.219,319.9,1.9,1.4,2017-05-07,12:00,A,75,6.0NRT,293.7,27.5
-5.082,19.343,321.2,1.6,1.2,2017-05-07,12:00,A,72,6.0NRT,296.3,18.2
-5.084,19.329,323.8,1.6,1.2,2017-05-07,12:00,A,78,6.0NRT,297.8,25.4
-4.008,25.918,328.6,1.2,1.1,2017-05-07,12:00,A,78,6.0NRT,288.9,26
-3.997,25.927,323.2,1.2,1.1,2017-05-07,12:00,A,76,6.0NRT,287.3,18.8
-3.998,25.917,316.7,1.2,1.1,2017-05-07,12:00,A,52,6.0NRT,289.2,11.9
-3.668,25.594,313,1.1,1.1,2017-05-07,12:00,A,68,6.0NRT,285.7,9
-3.539,25.85,310.4,1.2,1.1,2017-05-07,12:00,A,27,6.0NRT,278.9,8.3
-3.449,25.767,322,1.2,1.1,2017-05-07,12:00,A,31,6.0NRT,299.8,14.4
-4.537,17.782,315.1,2,1.4,2017-05-07,12:00,A,69,6.0NRT,292.8,17.6
-3.428,25.551,319.1,1.1,1.1,2017-05-07,12:00,A,66,6.0NRT,293.3,13.9
-4.202,16.184,315.3,2.7,1.6,2017-05-07,12:00,A,68,6.0NRT,292.9,30.5
-4.198,16.178,313.2,2.7,1.6,2017-05-07,12:00,A,66,6.0NRT,292.7,24.4
-3.691,18.477,307.3,1.7,1.3,2017-05-07,12:00,A,54,6.0NRT,279.7,12.6
-3.945,16.275,342,2.6,1.6,2017-05-07,12:00,A,92,6.0NRT,294.6,159.2
-3.936,16.29,320.5,2.6,1.5,2017-05-07,12:00,A,77,6.0NRT,292.8,44.7
-3.939,16.268,328.5,2.6,1.6,2017-05-07,12:00,A,84,6.0NRT,294.2,78.3
-3.721,17.063,310.5,2.2,1.4,2017-05-07,12:00,A,60,6.0NRT,289.8,14.8
-3.471,18.003,309.5,1.9,1.3,2017-05-07,12:00,A,50,6.0NRT,271.6,20.5
-3.437,17.031,318,2.2,1.4,2017-05-07,12:00,A,63,6.0NRT,292.9,31.4
-3.439,17.025,317.1,2.2,1.4,2017-05-07,12:00,A,71,6.0NRT,292.9,30.7
-3.487,15.836,314.6,2.8,1.6,2017-05-07,12:00,A,69,6.0NRT,292.1,30.8
-3.49,15.811,315.7,2.8,1.6,2017-05-07,12:00,A,70,6.0NRT,293.6,34.9
-1.997,14.315,312.3,3.5,1.8,2017-05-07,12:00,A,63,6.0NRT,292,28.2
-0.858,15.608,312.8,2.6,1.6,2017-05-07,12:00,A,66,6.0NRT,290.8,26.3
-0.41,15.247,311.7,2.8,1.6,2017-05-07,12:00,A,63,6.0NRT,292,26.1
-0.407,15.24,309.1,2.8,1.6,2017-05-07,12:00,A,56,6.0NRT,291.2,18.2
0.14,15.564,311.8,2.5,1.5,2017-05-07,12:00,A,65,6.0NRT,291.9,22.4
1.723,20.41,318.9,1.1,1,2017-05-07,12:05,A,78,6.0NRT,297.2,12.9
1.944,19.692,308.6,1.2,1.1,2017-05-07,12:05,A,55,6.0NRT,287.1,9.1
2.303,20.776,317.9,1.1,1,2017-05-07,12:05,A,73,6.0NRT,294,12.9
2.302,20.767,311.6,1.1,1,2017-05-07,12:05,A,43,6.0NRT,294.7,6.9
2.352,20.235,318.7,1.1,1.1,2017-05-07,12:05,A,70,6.0NRT,298.2,10.9
8.129,26.845,315.4,2,1.4,2017-05-07,12:05,A,44,6.0NRT,276.6,21.8
8.127,26.827,317.5,2,1.4,2017-05-07,12:05,A,46,6.0NRT,276.3,25.6
8.118,26.841,318.5,2,1.4,2017-05-07,12:05,A,54,6.0NRT,281,30.4
8.773,30.193,318.9,3.8,1.8,2017-05-07,12:05,A,0,6.0NRT,288.2,68.5
6.892,16.472,315.3,1.7,1.3,2017-05-07,12:05,A,66,6.0NRT,289.9,12.8
8.72,29.134,328,3.1,1.7,2017-05-07,12:05,A,43,6.0NRT,288.5,78.2
8.703,28.997,332.8,3,1.7,2017-05-07,12:05,A,82,6.0NRT,297,90.2
8.718,28.995,327,3,1.7,2017-05-07,12:05,A,50,6.0NRT,296.1,56.4
10.181,-14.092,327.6,4.1,1.9,2017-05-07,13:45,A,68,6.0NRT,289.1,125.3
10.446,-13.075,354.5,3.4,1.7,2017-05-07,13:45,A,97,6.0NRT,288.2,350.1
